sentence_id,speaker,text,timestamp_start,timestamp_end,session,speaker_role,lm_positive,lm_negative,lm_net_sentiment,word_count
85,Elon Musk,"Yes. So it really just be a case of having them use the same cameras and inference computer and licensing our software. Once it becomes obvious that if you don't have this in a car, nobody wants your car. It's a smart car. I remember -- I sort of remember, in fact, when Nokia was king of the hill...",,,question_answer,musk,0.0,0.0,0.0,58.0
86,Vaibhav Taneja,[indiscernible],,,question_answer,executive,0.0,0.0,0.0,1.0
87,Elon Musk,"Yes, crushing. And they sort of came out with a smartphone that was basically a brick with limited functionality. And then the iPhone and Android -- but people still did not understand that all the phones are going to be that way. There's not going to be any phone products. They're still be a niche product.",,,question_answer,musk,0.0,0.0,0.0,55.0
88,Vaibhav Taneja,Or hand phones.,,,question_answer,executive,0.0,0.0,0.0,3.0
89,Elon Musk,"Yes, now even [indiscernible]. When was the last time you saw a hand phone?",,,question_answer,musk,0.0,0.0,0.0,14.0
90,Mark Delaney,I have no idea.,,,question_answer,analyst,0.0,0.0,0.0,4.0
91,Lars Moravy,In a hotel. Sometimes in a hotel.,,,question_answer,executive,0.0,0.0,0.0,7.0
92,Elon Musk,"Yes, the hotels have them. So people don't understand that all cars will need to be smart cars or you will not sell or the car will not -- nobody would buy it. Once that becomes obvious, I think licensing becomes not optional.",,,question_answer,musk,0.0,0.0,0.0,42.0
93,Lars Moravy,Becomes a method of survival.,,,question_answer,executive,0.0,0.0,0.0,5.0
94,Elon Musk,"Yes, absolutely, it is. License it or nobody will buy your car.",,,question_answer,musk,0.0,0.0,0.0,12.0
95,Vaibhav Taneja,"I mean one other thing which I'll add is in the conversations which we've had with some of these OEMs, I just want to also point out that they take a lot of time in their product life cycle. They're talking about years before they will put it in their product. We might have a licensing deal earlier than that, but it takes a while. So this is where the big difference between us and them is.",,,question_answer,executive,0.0,0.0,0.0,77.0
96,Elon Musk,"Yes, I mean, really a deal signed now would result in it being in a car probably 3 years.",,,question_answer,musk,0.0,0.0,0.0,18.0
97,Vaibhav Taneja,That would be early.,,,question_answer,executive,0.0,0.0,0.0,4.0
98,Elon Musk,Yes. That's like lightening basically.,,,question_answer,musk,0.0,0.0,0.0,5.0
99,Vaibhav Taneja,That's an eager OEM.,,,question_answer,executive,0.0,0.0,0.0,4.0
100,Elon Musk,"Yes. So I wouldn't be surprised if we do sign a deal. I think we have a good chance we do sign a deal this year, maybe more than one. But yes, it would be probably 3 years before it's integrated with a car, even though all you need is cameras and our inference computer. So just talking about a massive design change.",,,question_answer,musk,1.0,0.0,0.016129032258064516,62.0
101,Vaibhav Taneja,"Yes. And again, just to clarify, it's not the work which we have to do, it's the work which they have to do which will take the time.",,,question_answer,executive,0.0,0.0,0.0,28.0
102,Mark Delaney,"Yes, very helpful. My follow-up was to better understand Tesla's approach to pricing going forward. Previously, the company had said that the price reductions were driving incremental demand with how affordable the cars have become, especially for vehicles that have access to IRA credits and some of the leasing offers that Tesla has in place. Do you still see meaningful incremental price reductions as making sense from here for the existing products? And can the company meaningfully lower prices from here and also stay free cash flow positive on an annual basis with the current product set?",,,question_answer,analyst,2.0,0.0,0.02040816326530612,98.0
103,Elon Musk,Yes. I think we can be free cash flow positive meaningfully.,,,question_answer,musk,1.0,0.0,0.09090909090909091,11.0
104,Lars Moravy,"I think Vaibhav said it in his opening remarks, like our cost down efforts, we basically were offsetting the price cuts like we're trying to give it back to the customers.",,,question_answer,executive,0.0,0.0,0.0,31.0
105,Elon Musk,"Yes. I mean at the end of the day, like for any given company, if you sell a great product at a great price -- if you have a great product at a great price, the sales will be excellent. That's true of any area. So over time, we do need to keep making sure that we're -- that it's a great product at a great price. And moreover, that price is accessible to people. So it's not -- you have to solve both the value for money and the fundamental affordability question.",,,question_answer,musk,1.0,1.0,0.0,90.0
106,Elon Musk,"The fundamental affordability question is sometimes overlooked. If somebody is earning several hundred thousand dollars a year, they don't think of a car from a fundamental affordability standpoint. But the vast majority of people are living paycheck to paycheck. So it actually makes a difference if the cost per month for lease refinancing is $10 one way or the other. It is important to keep improving the affordability and to keep making the price...",,,question_answer,musk,1.0,2.0,-0.0136986301369863,73.0
107,Lars Moravy,More accessible.,,,question_answer,executive,0.0,0.0,0.0,2.0
108,Elon Musk,"Yes, exactly. Make the price more accessible, the value for money better, and to keep improving that over time.",,,question_answer,musk,2.0,0.0,0.10526315789473684,19.0
109,Lars Moravy,But also make the [ cash flow ] if people want to buy.,,,question_answer,executive,0.0,0.0,0.0,11.0
110,Elon Musk,"Yes, it's going to be a great product at a great price. And the standards for what constitutes great product at a great price keep increasing. So there's like -- you can't just be static. You have to keep making the car better, improving the price, but improving the cost of production, and that's what we're doing.",,,question_answer,musk,3.0,0.0,0.05357142857142857,56.0
111,Vaibhav Taneja,"Yes. And in fact, like I said in my opening remarks also, like the revised -- the updated Model 3 is a fantastic car. I don't think people fully even understand that lot of engineering effort which has gone, and Lars and team have actually put out videos explaining how much the car is different, I mean it looks and feels different. Not only it looks and feels different, we've added so much value to it. But you can lease it for like as low as $299 a month.",,,question_answer,executive,1.0,0.0,0.011627906976744186,86.0
112,Lars Moravy,Yes. Without gas.,,,question_answer,executive,0.0,0.0,0.0,3.0
113,Vaibhav Taneja,Yes.,,,question_answer,executive,0.0,0.0,0.0,1.0
114,Martin Viecha,The next question comes from George from Canaccord.,,,question_answer,executive,0.0,1.0,-0.125,8.0
115,George Gianarikas,"First, could you please help us understand some of the timing of launching FSD in additional geographies, including maybe clarifying your recent comment about China?",,,question_answer,analyst,0.0,0.0,0.0,25.0
116,Elon Musk,"I mean like new markets, yes, we are -- there are a bunch of markets where we don't currently sell cars that we should be selling cars in. We'll see some acceleration of that.",,,question_answer,musk,0.0,0.0,0.0,33.0
117,George Gianarikas,And FSD new markets?,,,question_answer,analyst,0.0,0.0,0.0,4.0
118,Elon Musk,"Yes. So think about the end-to-end neural net-based autonomy is that just like a human, it actually works pretty well without modification in almost any market. So we plan on -- with the approval of the regulators, releasing it as a supervised autonomy system in any market that -- where we can get regulatory approval for that, which we think includes China. So yes, it's -- just like a human, you can go rent a car in a foreign country and you can drive pretty well, and obviously, if you live in that country, you'll drive better. And so we'll make the car drive better in these other countries with country-specific training. But it can drive quite well almost everywhere.",,,question_answer,musk,2.0,0.0,0.01652892561983471,121.0
119,Vaibhav Taneja,"The basics of driving are basically the same everywhere. Like a car is a car, there's traffic lights...",,,question_answer,executive,0.0,0.0,0.0,18.0
120,Elon Musk,"It understands that it shouldn't hit things, no matter where it drives.",,,question_answer,musk,0.0,0.0,0.0,12.0
121,Vaibhav Taneja,"Exactly. There are some road rules that you need to follow. And in China, you shouldn't cross over a solid line to do a lane change. U.S. it's a recommendation, I think. China, you get fined heavily if you do that. We have to do some more actions, but it's mostly smaller reductions. It's not like the entire change or type or something.",,,question_answer,executive,0.0,1.0,-0.015625,64.0
122,Martin Viecha,"George, do you have a follow-up?",,,question_answer,executive,0.0,0.0,0.0,7.0
123,George Gianarikas,Yes. So my follow-up has to do with the first quarter deliveries and I'm curious as to whether or not you feel that supply constraints that you mentioned throughout the release impacted the results and maybe can you help us quantify that? And is that why you have some confidence in unit growth in 2024? .,,,question_answer,analyst,0.0,0.0,0.0,55.0
124,Vaibhav Taneja,"I think we did cover this a little bit in the opening remarks to you. Q1 had a lot of different things which are happening. Seasonality was a big one, continued pressure from the macroeconomic environment. We had attacks at our factory. We had Red Sea attacks. We are ramping Model 3. We are ramping Cybertruck. All these things are happening. I mean it almost feels like a culmination of all those activities in a constrained period. And that gives us that confidence that, hey, we don't expect these things to recur.",,,question_answer,executive,0.0,0.0,0.0,91.0
125,Elon Musk,Yes. We think Q2 will be a lot better.,,,question_answer,musk,1.0,0.0,0.1111111111111111,9.0
126,Vaibhav Taneja,Yes.,,,question_answer,executive,0.0,0.0,0.0,1.0
127,Lars Moravy,"It's just one thing after another. Or sometimes, it's crazy.",,,question_answer,executive,0.0,0.0,0.0,10.0
128,Elon Musk,"Yes, exactly. It's just if you've got cars that are sitting on ships, they obviously cannot be delivered to people. And if you've got the excess demand for Model 3 and Model Y in one market, but you don't have it there, it's quite a -- it's extremely a complex logistics situation. So I'd say also the -- we did overcomplicate the sales process, which we've just in the past week or so have greatly simplified. So it became far too complex to buy a Tesla, whereas it should just be you can buy a car in under a minute. So we're getting back to that you can buy a Tesla in under a minute interface from what was quite complex.",,,question_answer,musk,1.0,0.0,0.00847457627118644,118.0
129,Martin Viecha,Okay. Thank you. Let's go to Colin Rusch from Oppenheimer.,,,question_answer,executive,0.0,0.0,0.0,10.0
130,Colin Rusch,"Given the pursuit of Tesla really as a leader in AI for the physical world, in your comments around distributed inference, can you talk about what that approach is unlocking beyond what's happening in the vehicle right now?",,,question_answer,analyst,0.0,0.0,0.0,38.0
131,Elon Musk,Do you want to say something?,,,question_answer,musk,0.0,0.0,0.0,6.0
132,Ashok Elluswamy,"Yes. Like Elon mentioned, like the car even when it's a full robotaxi, it's probably going to be used around 50 hours a week.",,,question_answer,executive,0.0,0.0,0.0,23.0
133,Elon Musk,"That's my guess, like 30 hours a week.",,,question_answer,musk,0.0,0.0,0.0,7.0
134,Ashok Elluswamy,"Yes. It could be more or less, but then there's certainly going to be some hours left for charging and cleaning and maintenance in that world. You can do a lot of other workloads. Even right now, we are seeing, for example, these [ 11 ] companies have this like batch workloads where they send a bunch of documents and those are run through pretty large neural networks and take a lot of compute to chunk through those workloads. And now that we have already paid for this compute in these cars, it might be wise to use them and not let them be like buying a lot of expensive machinery and leaving them be idle. Like we don't want that. We want to use the computer as much as possible and close to like basically 100% of the time to make a use of it.",,,question_answer,executive,0.0,1.0,-0.007042253521126761,142.0
135,Elon Musk,I think it's analogous to Amazon Web Services where people didn't expect that AWS would be the most valuable part of Amazon when it started out as a bookstore. So that was on nobody's radar. But they found that they had excess compute because the compute needs would spike to extreme levels for brief periods of the year and then they had idle compute for the rest of the year. So then what they do is pull that excess compute for the rest of the year. That's kind of...,,,question_answer,musk,1.0,1.0,0.0,89.0
136,Lars Moravy,Monetize it.,,,question_answer,executive,0.0,0.0,0.0,2.0
137,Elon Musk,"Yes, monetize it. It seems like kind of a no-brainer to say, okay, if we've got millions and then tens of millions of vehicles out there where the computers are idle most of the time that we might well have them do something useful.",,,question_answer,musk,0.0,1.0,-0.022222222222222223,45.0
138,Lars Moravy,"Yes, exactly.",,,question_answer,executive,0.0,0.0,0.0,2.0
139,Elon Musk,"And then I mean if you get like to the 100 million vehicle level, which I think we will, at some point, get to, then -- and you've got a kilowatt of useable compute and maybe your own Hardware 6 or 7 by that time, then you really -- I think you could have on the order of 100 gigawatts of useful compute, which might be more than anyone more than any company, probably more than any company.",,,question_answer,musk,0.0,0.0,0.0,72.0
140,Ashok Elluswamy,"Yes, probably because it takes a lot of intelligence to drive the car anyway. And when it's not driving the car, you just put this intelligence to other uses, solving scientific problems or answer in terms of [ this horse ] or something else.",,,question_answer,executive,1.0,1.0,0.0,42.0
141,Elon Musk,We've already learned about deploying workloads to these nodes.,,,question_answer,musk,0.0,0.0,0.0,9.0
142,Ashok Elluswamy,"And unlike laptops and our cell phones, it is totally under Tesla's control. So it's easier to  see the road products plus different nodes as opposed to asking users for permission on their own cell phones would be very tedious.",,,question_answer,executive,1.0,1.0,0.0,40.0
143,Elon Musk,"Well, you're just draining the battery on the phone.",,,question_answer,musk,0.0,0.0,0.0,9.0
144,Ashok Elluswamy,"Yes, exactly. The battery is also limited.",,,question_answer,executive,0.0,0.0,0.0,7.0
145,Elon Musk,"So like technically, yes, I suppose like Apple would have the most amount of distributed compute, but you can't use it because you can't get the -- you can't just run the phone at full power and drain the battery. So whereas for the car, even if you're a kilowatt-level inference computer, which is crazy power compared to a phone, if you've got 50 or 60 kilowatt hour pack, it's still not a big deal. Whether you plug it or not, you could run for 10 hours and use 10 kilowatt hours of your kilowatt of compute power.",,,question_answer,musk,0.0,0.0,0.0,94.0
146,Lars Moravy,"Where we got built in like with cold thermal management. Yes, it's exactly for data centers. It's already there in the car.",,,question_answer,executive,0.0,0.0,0.0,22.0
147,Elon Musk,Yes. It's distributed power generation -- distributed access to power and distributed cooling. That was already paid for.,,,question_answer,musk,0.0,0.0,0.0,17.0
148,Ashok Elluswamy,"Yes. I mean that distributed power and cooling, people underestimate that costs a lot of money.",,,question_answer,executive,0.0,1.0,-0.0625,16.0
149,Elon Musk,Yes. Truly a big...,,,question_answer,musk,0.0,0.0,0.0,4.0
150,Vaibhav Taneja,"Yes. And the CapEx is shared by the entire world sort of, but then also get a chunk and they get a small profit out of it, maybe.",,,question_answer,executive,0.0,0.0,0.0,28.0
151,Elon Musk,Yes.,,,question_answer,musk,0.0,0.0,0.0,1.0
152,Colin Rusch,"And just my follow-up is a little bit more mundane. Looking at the 4680 ramp, can you talk about how close you were to target yields and when you might start to accelerate incremental capacity expansions on that technology?",,,question_answer,analyst,0.0,0.0,0.0,39.0
153,Elon Musk,"We're making good progress on that. But I don't think it's super important for at least in the near term. As Lars said, we think it will be -- it will exceed the competitiveness of suppliers by the end of this year. And then we'll continue to improve.",,,question_answer,musk,3.0,0.0,0.06382978723404255,47.0
154,Lars Moravy,"Yes. I mean I think it's important to note also that like the ramp right now is relevant to the Cybertruck ramp. And so like we're not going to just randomly build 4680s unless we have a place to put them. And so we're going to make sure we're prudent about that. But we also have a lot of investments with all our cell suppliers and vendors. They're great partners, and they've done great development work with them. And a lot of the advancements in technologies and chemistry you found in 4680, they're also putting into their cells.",,,question_answer,executive,1.0,0.0,0.010309278350515464,97.0
155,Elon Musk,"Yes. I mean a big part of the 4680, Tesla doing internal cells was a hedge against what would happen with our suppliers. Because for a while there, it was very difficult because every big carmaker put in massive battery orders. And so the price per kilowatt hour of lithium ion batteries went to crazy numbers, crazy levels.",,,question_answer,musk,0.0,2.0,-0.03508771929824561,57.0
156,Lars Moravy,Bonkers.,,,question_answer,executive,0.0,0.0,0.0,1.0
157,Elon Musk,"Yes, just bonkers. So like, okay, we've got to have some hedge here to deal with cost per kilowatt hours numbers that were double what we anticipated. If we have an internal cell production, then we have that hedge against demand shocks with too much demand. That's really the way to think about it. It's not like we want to take on a whole bunch of problems just for the hell of it. We did the cell program in order to address the crazy increase in cost per kilowatt hour from our suppliers due to gigantic orders placed by every carmaker on Earth.",,,question_answer,musk,0.0,2.0,-0.019417475728155338,103.0
158,Martin Viecha,Okay. Thank you. And the last question comes from Ben Kallo from Baird.,,,question_answer,executive,0.0,1.0,-0.07692307692307693,13.0
159,Elon Musk,"Well, I want to say again, we'd just like to strongly recommend that anyone who is, I guess, thinking about the Tesla stock should really drive 12.3. It really -- you can't -- it's impossible to understand the company if you do not do this.",,,question_answer,musk,0.0,1.0,-0.023809523809523808,42.0
160,Martin Viecha,"All right. So since Ben is not unmuting, let's try Shreyas Patil from Wolfe Research. Final question.",,,question_answer,executive,0.0,1.0,-0.058823529411764705,17.0
161,Shreyas Patil,"Just, Elon, during the Investor Day last year, you mentioned that auto COGS per unit for the next-gen vehicle would decline by 50% versus the current 3 and Y. I think that was implying something around $20,000 of COGS. About 1/3 of that was coming from the unboxed manufacturing process. But I'm curious if you see an opportunity that the -- some of the other drivers around powertrain cost reduction or material cost savings, would those be largely transferable to some of the new products that you're now talking about introducing?",,,question_answer,analyst,1.0,1.0,0.0,87.0
162,Lars Moravy,"Yes, sure. I mean, in short, yes, I mean, like the unboxed manufacturing method is certainly great and revolutionary, but with it comes some risks because certain production lines are not, but all the subsystems we developed, whether it was powertrains, drive units, battery improvements in manufacturing and automation, thermal systems, seating, integration of interior components and reduction of LV controllers, all that's transferable, and that's what we're doing, trying to get it in their products as fast as possible. And so yes, that engineering work, we're not trying to just throw it away and put -- and cough and we're going to take it and utilize it and utilize it to the best advantage of the cars we make and the future cars we make.",,,question_answer,executive,3.0,0.0,0.024,125.0
163,Shreyas Patil,"Okay. Great. And then just on that topic of 4680 cells, I know you mentioned it, you really thought of it more as like a hedge against rising battery costs from other OEMs. But it seems even today, it seems like you would have a cost advantage against some of those other automakers. And I'm wondering, given the rationalizing of your vehicle manufacturing plans that you're talking about now, if there's an opportunity to maybe convert the 4680 cells and maybe sell those to other automakers and really generate an additional revenue stream, I'm just curious if you have any thoughts about that.",,,question_answer,analyst,2.0,3.0,-0.009900990099009901,101.0
164,Elon Musk,"Great. What seems to be happening is that the -- unless I'm missing something, the orders for batteries from other automakers have declined dramatically. So we're seeing much more competitive prices for sales from our suppliers dramatically more competitive than in the past. It is clear that a lot of our suppliers have excess capacity.",,,question_answer,musk,0.0,1.0,-0.018518518518518517,54.0
165,Unknown Executive,"Yes. In addition to what Elon -- this is [indiscernible]. In addition to what Elon said about 4680, what 4680 did for us from a supply chain perspective was help us understand the supply chain that's upstream of our cell suppliers. So a lot of the deals that we had struck for 4680, we can also supply those materials to our partners, reducing the overall cost back to Tesla. So we're basically inserting ourselves in the upstream supply chain by doing that. So that's also been beneficial in reducing the overall pricing, in addition to the excess capacity that these suppliers have.",,,question_answer,other,0.0,0.0,0.0,98.0
166,Elon Musk,"Yes. No, I mean this is going to wax and wane, obviously. So there's going to be a boom and bust in battery cell production where production exceeds supply and then supply exceeds production and back and forth kind of like, I don't know, DRAM or something. But yes, so it's like what is true today will not be true in the future. There's going to be somewhat of a boom and bust cycle here. And then there are additional complications with government incentives like the Inflation Reduction Act, the IRA. Like a funny name. Yes, it is like Irish Republican Army, The Internet Research Agency from Russia.",,,question_answer,musk,2.0,1.0,0.009259259259259259,108.0
167,Lars Moravy,Independent Retirement thing.,,,question_answer,executive,0.0,0.0,0.0,3.0
168,Elon Musk,"Yes, exactly. [indiscernible] IRA. It's like forced vitamin situation, which IRA wins. But it is -- it complicates the incentive structure. So that is -- there's stronger demand for cells that are produced in the U.S. than outside the U.S. But then how long is the IRA lasts? I don't know.",,,question_answer,musk,1.0,2.0,-0.0196078431372549,51.0
169,Lars Moravy,Which is why it's important that we have both [indiscernible] cells and many cells hedged against all of this.,,,question_answer,executive,0.0,1.0,-0.05263157894736842,19.0
170,Elon Musk,Yes.,,,question_answer,musk,0.0,0.0,0.0,1.0
171,Martin Viecha,"Okay. Thank you very much. That's all the time we have today. But at the same time, I would like to make a short announcement. And I wanted to let the investment community know that about a month ago, I met up with Elon and Vaibhav and announced that I'll be moving on from the world of Investor Relations.",,,question_answer,executive,0.0,0.0,0.0,59.0
172,Martin Viecha,"I'll be hanging around for another couple of months or so. So feel free to reach out at any time. But after the 7-year sprint, I'm going to be taking a break and spending some good quality time with my family. And I wanted to say that these 7 years have been the greatest privilege of my professional life. I'll never forget the memories from I started literally at the beginning of production hell and just watching the company from the inside to see what it's become today. And I'm especially super thankful to the people in this room and dozens of people outside of this room that I've worked for over the years. I think the team's strength and teamwork at Tesla is unlike anything else I've seen in my career.",,,question_answer,executive,3.0,1.0,0.015267175572519083,131.0
173,Martin Viecha,"Elon, thank you very much for this opportunity that I got back in 2017. Thank you for seeking investor feedback and regularly and debating it with me.",,,question_answer,executive,1.0,0.0,0.038461538461538464,26.0
174,Elon Musk,"Yes. Well, I mean the reason I reached out to you was because I thought your analysis of Tesla was the best that I had seen.",,,question_answer,musk,1.0,0.0,0.038461538461538464,26.0
175,Martin Viecha,Thank you.,,,question_answer,executive,0.0,0.0,0.0,2.0
176,Elon Musk,"Yes, thank you for helping Tesla to get to where it is today over 7 years. It's been a pleasure working with you.",,,question_answer,musk,1.0,0.0,0.045454545454545456,22.0
177,Martin Viecha,"Thank you so much. And yes, thank you for all the thousands of shareholders that we've met over the years and walked around factories, and loved all the interactions, even the tough ones. And yes, looking forward to the call in the next 3 months, but I'll be on the other side, listening in. Thank you very much.",,,question_answer,executive,0.0,0.0,0.0,57.0
